Length,Width,Thickness
13.96855,3.57879,1.98061
14.56975,0.80345,1.72693
19.84106,3.75805,1.51754
11.06187,1.89912,1.69296
10.00066,8.87967,1.68951
13.6866,0.00734,1.95517
11.71714,4.90157,1.59116
15.88788,6.51927,1.62861
17.16165,6.31546,1.67454
11.05624,0.57833,1.89447
17.60001,1.6175,1.88824
17.43957,3.85381,1.59041
13.66195,5.45658,1.56645
11.8205,2.55291,1.51992
10.05432,2.78018,1.76451
19.69523,3.636,1.99057
13.2446,1.31067,1.83511
18.13266,1.67145,1.81263
18.59547,8.07284,1.94359
17.4643,4.4857,1.71365
19.56916,3.71722,1.62447
14.40904,8.75694,1.77482
15.52891,3.97268,1.75126
17.72783,6.96279,1.90159
10.77496,2.68809,1.99172
13.04252,7.21661,1.72314
13.17785,1.86963,1.68004
17.31629,3.07222,1.79123
14.9547,6.2965,1.5247
11.91278,4.09938,1.89492
12.2291,2.2331,1.95333
18.40854,4.18504,1.95456
14.95113,3.15985,1.5281
18.96635,7.55561,1.6014
17.95715,4.32351,1.56786
17.4264,9.10375,1.70271
12.41784,1.81211,1.84066
10.08481,7.9887,1.99807
16.8094,7.46217,1.92442
18.1258,9.74705,1.57485
17.81535,7.89405,1.89683
15.6824,6.17695,1.72517
17.24538,0.95596,1.84031
12.43351,9.46026,1.97594
12.52993,4.35843,1.86131
18.56456,6.85559,1.94795
18.309,5.17814,1.5624
10.90543,6.88369,1.92116
14.20225,6.64897,1.9024
13.24972,6.07332,1.9653
15.31113,3.42066,1.63079
14.40348,9.46165,1.72321
18.0189,9.30047,1.85787
15.67577,7.42055,1.80847
13.22276,9.52182,1.61402
10.08716,6.60234,1.73715
19.61384,1.76911,1.89465
12.80449,2.73408,1.64015
13.19617,4.16349,1.75526
14.53716,3.83837,1.75781
13.15205,8.39849,1.5316
13.56941,6.44789,1.5403
19.45214,8.93357,1.6383
10.60182,5.77852,1.8254
15.41896,3.63132,1.88922
19.9788,9.40585,1.94434
13.81381,8.44427,1.84543
11.9216,5.53209,1.59803
13.56905,3.59292,1.78766
10.63749,5.70041,1.88291
16.01202,8.82002,1.53014
12.90742,1.488,1.65404
15.98874,7.98171,1.67794
11.98144,2.76632,1.9413
18.69041,3.86316,1.74975
15.74093,0.61464,1.94935
16.90839,4.17918,1.71284
17.70504,0.55217,1.99762
11.64353,6.85212,1.70545
14.20008,2.6262,1.86417
11.91658,3.15362,1.84271
14.89374,0.95568,1.70942
14.1605,2.41195,1.53144
19.04668,8.0174,1.54287
15.1006,2.35121,1.55226
16.93859,4.26711,1.76655
13.80483,3.06445,1.97205
18.77565,7.79428,1.88402
10.14277,0.14714,1.7433
10.28844,0.43904,1.50215
15.38977,0.31224,1.75014
11.39089,0.79318,1.99389
16.05944,5.13823,1.74348
13.82754,6.86718,1.7302
18.73137,0.94477,1.65733
16.15989,0.53084,1.57623
12.90207,8.57792,1.74052
18.86822,2.93115,1.96031
12.11205,6.11637,1.82383
12.39665,2.48563,1.94546
13.78118,6.02218,1.74827
16.23745,7.31783,1.72136
14.94827,0.45195,1.68989
12.32168,3.84886,1.78247
14.64367,2.24931,1.72751
10.69102,0.20355,1.8743
17.82646,1.43153,1.74683
19.3628,7.35602,1.81162
17.97425,2.88737,1.95443
14.90539,4.40147,1.68262
19.47003,1.88018,1.64844
10.38027,3.11918,1.82935
11.49167,5.34438,1.67361
12.26125,7.74219,1.99734
16.8106,8.44508,1.61537
15.63939,3.78357,1.80677
12.76546,8.21418,1.82887
11.24518,1.31906,1.75484
13.82477,2.48689,1.76421
10.04365,6.34478,1.7953
14.27344,3.86826,1.86727
12.5754,6.41922,1.67414
14.75747,2.78572,1.83342
15.51708,6.31645,1.55905
18.85464,2.01349,1.85367
10.82401,4.22479,1.72514
13.69244,4.84721,1.91716
11.79368,5.59939,1.89417
16.6121,5.09503,1.91577
14.88356,2.33484,1.69986
12.44475,9.01791,1.51794
16.52247,9.62197,1.91035
17.49246,9.69138,1.5698
19.21352,8.03095,1.51207
18.37695,8.80255,1.64677
16.05751,5.97004,1.93298
18.51654,4.28687,1.69321
15.5248,9.48484,1.81269
18.84246,7.50198,1.58747
11.01548,7.08103,1.73145
10.11833,0.45284,1.80827
13.90252,2.9158,1.66068
16.00657,4.51552,1.71804
17.45791,5.66243,1.53303
10.18159,3.84482,1.83232
11.47225,5.96338,1.86764
12.90773,9.67664,1.91625
12.29052,8.46795,1.85999
11.60508,9.7015,1.75003
18.46802,5.74204,1.78862
17.27517,9.28058,1.59773
18.07555,0.57815,1.99061
11.13106,4.39398,1.7489
17.27064,1.82431,1.604
14.13202,8.8461,1.71547
14.36754,7.74073,1.9278
17.81417,9.32173,1.63178
17.41663,3.09741,1.69123
17.25113,7.2801,1.78535
14.62051,5.94259,1.73126
10.00817,1.0694,1.73176
14.00562,9.45357,1.76616
16.66124,6.29605,1.74761
14.72783,2.15052,1.92901
13.10727,1.59766,1.99579
11.42391,6.15604,1.72477
12.36715,2.16187,1.53362
16.05519,3.95933,1.50605
18.65368,5.91919,1.77368
13.89355,7.22669,1.92275
13.89248,6.94741,1.62488
18.33404,7.83507,1.68103
10.06338,3.58137,1.83235
16.40468,7.12022,1.50519
16.75778,9.072,1.83707
12.15794,7.09135,1.71824
17.17954,5.80277,1.93961
17.42787,9.72207,1.6091
12.40742,6.53175,1.66934
15.6964,3.61164,1.5206
11.32426,8.39278,1.86035
12.67282,5.04468,1.71578
17.42176,5.0127,1.88654
17.94632,6.34531,1.59317
18.01506,9.34757,1.98565
12.79262,7.90942,1.75045
13.6292,5.07386,1.93664
18.17888,3.3416,1.65867
16.13488,2.94497,1.6158
17.75856,0.45498,1.98086
11.1153,5.48014,1.88867
14.94215,0.51295,1.96262
19.63853,0.92094,1.88119
16.22166,8.34389,1.78637
15.16091,0.46122,1.85349
18.20647,6.28922,1.5174
14.2782,4.21338,1.62711
16.40484,5.69505,1.62128
12.54831,0.70341,1.81592
19.40358,9.52172,1.98057
12.90787,9.48331,1.66223
11.85741,5.19792,1.59347
12.31074,3.39736,1.75589
18.95605,1.25576,1.8845
16.54534,2.08033,1.65193
19.50609,2.06028,1.76078
11.85005,9.03869,1.64279
11.5598,7.40457,1.90088
16.93033,1.57426,1.6962
12.57366,0.17702,1.5322
10.20178,5.1855,1.97606
17.72901,9.98542,1.66243
19.3238,8.20997,1.65216
15.21417,5.35777,1.57986
18.61212,0.94599,1.52783
16.22337,9.30634,1.5804
14.22441,6.4241,1.68821
12.3705,6.39908,1.77865
18.99839,8.78454,1.90542
18.84021,6.06266,1.83951
17.51604,2.67877,1.93588
19.85846,6.00539,1.89478
11.19891,9.03116,1.88088
12.05457,5.59751,1.88478
13.71864,4.24994,1.71533
14.58377,2.41558,1.87951
14.9255,6.20639,1.62459
11.74994,1.17409,1.65093
15.21609,5.48665,1.89991
17.48429,3.04676,1.56718
13.22754,2.75667,1.81539
10.40464,4.98222,1.52991
14.69885,4.81348,1.84346
11.02887,0.83791,1.55661
18.03082,6.83327,1.73002
18.1061,0.26085,1.59645
17.82372,0.08897,1.83554
10.34509,5.26992,1.69171
15.74496,6.05176,1.88913
12.05153,8.86121,1.85024
18.2871,6.53865,1.8103
14.14664,1.8872,1.56733
17.38997,9.18084,1.82963
15.42545,2.55049,1.54338
11.51957,0.7645,1.9376
14.49719,1.69905,1.92604
15.73808,6.00586,1.81069
18.99115,6.36898,1.5794
18.29978,1.32976,1.58948
18.18614,7.40594,1.60168
14.26721,3.40304,1.60826
12.81934,2.55052,1.8817
13.06316,2.57266,1.76537
10.0074,9.54249,1.62995
13.28781,3.23324,1.68197
10.16779,7.57848,1.54873
11.07851,8.72835,1.65093
12.52401,2.25607,1.70556
15.47593,8.15806,1.95699
18.73921,9.07482,1.70714
16.28796,5.14236,1.65522
11.01925,0.07013,1.60733
19.6459,7.50639,1.88055
10.22373,2.81935,1.98673
13.59306,5.18342,1.53353
12.71451,2.25061,1.72172
12.87961,2.58797,1.95752
15.60233,5.64916,1.50092
12.11811,4.2401,1.93796
15.14728,4.22946,1.87379
19.97944,4.52557,1.85962
16.98604,3.26922,1.51914
12.66671,0.42329,1.88478
15.53175,4.59556,1.83929
10.28083,3.85751,1.86033
11.65511,0.65155,1.59107
14.24838,8.20829,1.76152
11.61555,4.61951,1.71283
18.23384,3.22815,1.96616
14.34934,1.86312,1.62626
12.00842,2.0419,1.65003
15.91743,2.52998,1.95366
18.01152,6.02018,1.61231
10.51622,9.09073,1.9887
19.16627,9.77348,1.88064
13.52112,9.38199,1.96376
14.89833,2.65324,1.6044
13.90825,2.03772,1.69682
10.33926,7.50019,1.6856
13.40501,8.05311,1.76805
13.31056,8.90049,1.92269
18.23446,7.57187,1.54927
14.07011,0.84728,1.63956
18.64235,6.11617,1.51023
17.50636,7.98332,1.9094
17.99753,4.34544,1.98154
19.9331,1.70724,1.68309
18.66692,3.55924,1.57119
14.12174,1.05535,1.72464
13.58256,6.99856,1.59121
16.61987,3.53311,1.84098
13.46501,3.13875,1.55966
17.02506,1.88079,1.9659
11.24208,7.99248,1.98986
18.14799,7.42488,1.97027
13.11406,9.41531,1.67096
18.98892,8.28754,1.76883
12.15709,4.78936,1.78648
19.98832,7.35151,1.8924
11.93666,1.54311,1.74986
15.1652,9.50416,1.65319
15.66974,8.80129,1.9547
12.65634,5.94321,1.6939
10.75641,8.91701,1.52413
10.90161,9.6062,1.97748
18.21309,6.08782,1.7342
18.24904,0.4414,1.69639
10.66568,0.59126,1.87804
16.79981,0.77944,1.72513
11.84252,5.76754,1.74908
15.94186,9.15519,1.9926
19.55402,2.46146,1.83357
12.03346,0.75428,1.96612
17.24404,2.09753,1.6517
14.68251,4.535,1.9839
12.11669,7.56129,1.66357
15.78975,7.90344,1.87992
10.49919,2.90275,1.82064
12.05079,7.49494,1.73999
15.27271,9.48546,1.945
19.28899,5.59631,1.61844
19.1251,4.49182,1.62164
12.20039,7.79597,1.52478
18.52272,9.80009,1.79431
15.3548,1.77288,1.90756
18.19407,9.36427,1.56448
12.42771,2.72995,1.64267
11.47809,8.27753,1.68428
18.15482,8.0236,1.93377
12.63289,0.70848,1.99332
18.85222,2.60809,1.78914
18.96624,9.31147,1.86267
12.81422,2.95156,1.82696
12.84681,5.18819,1.80098
18.61424,1.13427,1.82659
14.89198,1.65444,1.89689
12.54374,9.18431,1.95873
17.26415,9.76206,1.99828
11.47249,6.52706,1.90548
18.69173,1.11958,1.96193
12.39231,7.66862,1.96308
16.92883,1.40556,1.84002
19.02979,2.40796,1.89078
19.7176,3.44353,1.76374
13.27281,7.99939,1.77406
16.07786,0.95232,1.87242
12.10159,2.92138,1.82688
18.86302,0.78323,1.66184
10.87903,8.1725,1.60409
17.94206,0.26912,1.5426
11.97154,2.62731,1.55518
11.77284,3.14598,1.89675
14.48155,7.46186,1.51713
16.87997,5.66231,1.91215
11.87271,6.24565,1.61114
12.72802,3.12784,1.78634
14.68392,7.6135,1.6157
19.6949,0.4828,1.97978
11.00964,1.90772,1.99536
19.85112,9.89016,1.53788
18.42513,8.40166,1.61438
11.32956,9.0832,1.90812
18.87745,7.88986,1.80364
15.53738,3.73149,1.80824
12.47551,5.80056,1.57349
18.25186,8.15564,1.84576
15.67542,7.81435,1.78574
17.01766,2.90997,1.74583
15.13517,6.48803,1.98912
17.90983,0.33248,1.91243
14.49954,2.35927,1.98786
13.068,1.08669,1.55552
16.94758,9.08392,1.56692
10.38357,7.41169,1.8111
17.10054,1.68432,1.6892
19.20106,9.86868,1.57798
19.50713,2.74804,1.51399
16.46464,5.39925,1.66243
17.9932,4.99429,1.56029
19.52494,2.71605,1.68117
12.86434,0.14775,1.52738
16.0101,0.36065,1.73691
13.65494,6.85219,1.6286
18.19593,6.14873,1.98753
10.95104,3.15628,1.71262
15.60712,0.06167,1.71249
16.81627,1.20421,1.70156
12.17362,3.59502,1.62736
18.45582,3.12121,1.72442
13.59187,9.13177,1.59394
19.69421,6.74731,1.91354
17.64257,8.34462,1.96666
13.38704,0.39738,1.94824
15.12797,4.70923,1.64482
19.18748,1.38928,1.78484
18.0585,7.57123,1.97524
19.24951,1.20425,1.56328
16.36886,3.156,1.87494
12.76298,8.37521,1.65794
14.87199,3.77621,1.88793
16.31623,3.55545,1.64269
19.52782,6.54048,1.50609
14.71118,7.48283,1.5265
14.89705,3.23172,1.9257
17.27064,7.61185,1.79672
15.99798,9.50344,1.6141
17.65005,6.36917,1.69127
18.39433,0.87256,1.79972
13.52213,0.76595,1.66408
14.57093,9.09699,1.60378
13.66053,2.88221,1.99966
15.28355,9.48532,1.74848
14.89708,3.91525,1.62736
18.30261,3.07876,1.85835
18.13083,8.45069,1.5317
15.81662,0.4027,2.38566
13.93718,7.34114,2.45052
11.99693,2.55915,2.44723
17.16488,5.08846,2.36604
18.68294,7.01361,2.25244
11.11397,4.39588,2.40641
13.60046,2.1212,2.06708
11.28493,9.59575,2.26415
10.25037,1.02723,2.26635
13.96639,3.83415,2.32108
17.27197,5.41224,2.35628
10.23123,6.25525,2.04663
11.32161,8.98136,2.28314
15.6216,0.76985,2.22456
19.9979,6.87989,2.00358
13.92707,1.66729,2.01817
17.06684,2.06015,2.02554
19.74043,0.1979,2.0233
17.08298,5.85115,2.29791
11.24073,4.80647,2.06062
17.99615,3.37593,2.20694
18.99121,5.50336,2.27028
11.56825,9.84741,2.07952
11.88069,3.82577,2.20903
11.11084,3.31006,2.16414
10.67048,1.31748,2.39926
15.9072,4.30027,2.29351
13.26121,5.75294,2.43836
12.18688,0.83483,2.02365
11.77239,3.93066,2.02261
14.18725,4.67085,2.38861
15.80018,3.19092,2.2205
18.55335,3.42447,2.16485
17.29983,6.00305,2.20061
18.7873,3.52873,2.19677
12.42003,2.22922,2.02034
11.84701,5.00486,2.4299
13.69928,0.65864,2.23531
13.79311,1.41512,2.0676
16.46967,5.3917,2.49975
19.10731,6.69104,2.04644
19.48955,4.8145,2.09815
18.7614,1.80192,2.05654
13.59472,5.95888,2.16615
18.82918,5.2943,2.08982
19.4352,2.52594,2.03271
12.87287,4.95828,2.38524
13.99355,7.24254,2.03335
16.74515,5.51649,2.07676
15.92982,6.01467,2.37953
17.84874,3.96674,2.23297
16.93762,0.73985,2.28925
17.45764,4.76129,2.44054
15.88523,6.35823,2.32779
11.5517,6.35318,2.02568
13.13412,5.80676,2.37708
16.53724,7.84697,2.16786
18.94429,7.17777,2.15626
16.61911,1.58569,2.46453
10.75482,1.86571,2.47859
13.04732,3.13591,2.08957
12.20404,4.7977,2.16941
16.05074,5.2303,2.04241
12.28372,4.10146,2.08535
14.08017,3.78622,2.14097
12.00822,6.33575,2.08989
17.5177,7.3583,2.23815
13.27757,6.34706,2.17429
17.49816,0.05801,2.22423
19.25622,8.43281,2.42946
10.74672,7.84904,2.15191
18.61918,3.32742,2.4652
19.02756,8.49876,2.27283
13.57371,8.51943,2.2765
16.15675,3.37725,2.13356
19.31004,4.01372,2.17925
16.3245,8.79566,2.48645
13.5897,8.47851,2.4501
10.88284,8.9722,2.06695
13.3859,1.95168,2.40918
12.68523,4.66,2.09585
15.15902,7.35098,2.2879
14.99531,5.82749,2.38849
18.33442,1.03015,2.00258
19.76338,2.73246,2.21509
19.82352,9.09451,2.285
14.12311,4.31794,2.43818
14.6344,5.61911,2.12328
13.0275,1.28915,2.29224
10.42793,3.05844,2.01634
13.37176,3.37345,2.48992
14.97651,8.35791,2.07288
12.25397,4.2256,2.37251
14.06154,3.68634,2.3933
19.92132,8.18375,2.1855
18.44122,2.77993,2.12737
14.5176,6.17636,2.06629
16.94108,4.34295,2.16393
19.24484,1.82925,2.23165
17.52973,8.56924,2.05675
10.05326,3.28011,2.12579
12.7526,3.40693,2.29018
18.5969,0.37186,2.22359
16.14387,2.18159,2.45812
12.71094,4.49501,2.21276
18.50067,3.45585,2.27673
19.21741,9.23617,2.47247
11.96579,0.29046,2.45102
18.09537,5.04894,2.29765
15.61967,1.0281,2.19477
17.13184,7.30186,2.01386
19.6351,2.36538,2.12388
19.67541,4.7442,2.15665
11.31668,2.85585,2.29337
11.72258,2.28783,2.33796
14.41312,4.2415,2.40303
19.23848,5.65426,2.26236
18.53545,3.83686,2.44602
10.74739,0.41096,2.23615
11.63347,6.73747,2.20777
17.17291,6.60286,2.41269
11.82073,1.6482,2.39885
15.30339,3.45393,2.25138
19.28528,7.97498,2.2032
12.01068,2.57039,2.14353
17.60854,6.13889,2.0894
16.16468,3.20546,2.258
12.13558,8.78404,2.25335
10.31137,1.39048,2.07556
11.69064,6.09952,2.1679
17.47319,0.48373,2.15615
14.55683,0.60166,2.32321
10.34709,9.30145,2.01905
10.20914,4.90621,2.0324
11.82279,9.61376,2.04735
18.39957,5.51434,2.25414
12.24485,6.53493,2.03663
15.72184,1.43757,2.00232
14.63201,1.37854,2.16866
12.24695,7.76168,2.43035
14.6712,4.07161,2.11836
15.2338,6.79951,2.0966
13.02254,4.69986,2.37124
18.34111,1.44216,2.0188
17.12465,6.31559,2.49903
18.63742,2.17249,2.08877
11.40117,0.90972,2.32949
15.40907,7.99679,2.39188
14.04968,6.94345,2.05728
15.92939,4.32463,2.4268
11.10938,1.06416,2.4987
14.31702,1.24839,2.2918
19.89155,8.46517,2.30714
11.75023,1.20112,2.33594
12.46493,4.24596,2.43812
15.44053,2.31478,2.29423
16.42746,7.60943,2.3216
16.97761,6.05806,2.25463
16.80133,0.8154,2.43272
19.73736,2.5558,2.05616
16.98951,3.01098,2.02937
10.67389,1.81794,2.39823
15.1993,6.85464,2.26431
11.19056,7.30305,2.36975
13.63395,8.76562,2.21882
14.50314,0.65459,2.12361
14.35529,7.94768,2.23542
11.93552,8.47655,2.21167
17.35963,1.80206,2.27528
10.12075,1.7838,2.37643
10.37257,9.36637,2.08384
13.99905,8.54377,2.37121
14.25157,9.96768,2.43847
17.17961,5.67,2.48987
16.99527,5.03385,2.10149
13.31288,9.98473,2.4996
13.77068,9.84609,2.31987
16.39799,8.34078,2.455
15.76292,3.5637,2.48011
11.7106,3.84534,2.22228
15.60892,2.43972,2.46074
12.17193,4.18674,2.40884
10.01552,4.9061,2.07724
10.4946,2.1506,2.40279
10.58573,1.48103,2.18931
16.27128,0.1675,2.31781
18.72911,4.30976,2.18856
13.27144,8.97092,2.25708
14.36842,7.37512,2.46492
17.96437,9.54575,2.47708
15.18671,3.17629,2.3088
18.46678,2.96897,2.48635
11.19385,9.62044,2.46348
11.68273,6.48697,2.4167
18.98465,5.45933,2.47395
19.8833,4.80817,2.02997
15.1226,8.0725,2.41325
17.18211,5.11758,2.44412
14.96506,8.67724,2.05092
18.59196,7.04115,2.48934
19.00637,6.87951,2.21763
14.55894,3.57448,2.42279
13.59076,4.94901,2.26601
18.38719,9.25429,2.45216
18.54762,9.30966,2.41389
15.10409,5.85678,2.02513
18.1614,2.93728,2.39256
11.63269,3.24381,2.1458
16.16736,7.33896,2.49893
12.49178,7.08711,2.17459
11.32233,3.81142,2.1052
14.5187,6.33091,2.25137
11.99418,0.8854,2.07578
12.2428,6.68597,2.05793
19.76978,6.55022,2.27061
13.7598,0.51122,2.04162
13.15792,8.02793,2.34958
13.79754,9.89559,2.35197
16.75915,4.50334,2.26294
11.89524,0.4917,2.43734
13.82859,5.23675,2.42245
17.55812,2.3006,2.20331
14.39946,5.23944,2.47084
17.47509,8.67554,2.00875
13.91459,9.00976,2.06158
10.77454,7.57909,2.32097
19.13614,5.01177,2.44716
18.31436,6.38816,2.33713
16.37407,4.47871,2.26702
14.51188,2.63964,2.37085
17.43331,7.49347,2.21769
10.97863,1.33426,2.024
17.04696,6.81106,2.01832
19.31583,9.48683,2.30588
14.12219,9.56875,2.20231
10.93878,5.24146,2.4261
14.16355,4.61798,2.29233
17.54094,7.02933,2.15373
14.98835,5.81257,2.09795
10.39212,3.35626,2.19403
14.38877,4.9141,2.16345
16.1677,4.48231,2.49283
11.79488,4.57502,2.14821
18.17433,2.21764,2.03043
18.31429,9.36087,2.18142
17.05651,1.47206,2.33441
11.82349,7.73065,2.28895
12.23758,8.54979,2.48749
10.89772,6.21299,2.05488
10.37452,0.08362,2.39138
19.13057,0.41042,2.1643
16.80581,2.05721,2.49826
14.46952,4.60585,2.12539
16.61388,0.15115,2.07097
12.23057,3.56824,2.43571
17.26224,3.85043,2.4159
17.6539,9.96718,2.21638
16.19436,8.99035,2.07263
12.98171,5.10843,2.49179
19.69366,2.52466,2.38444
14.11446,1.41906,2.19029
10.5556,9.70259,2.48455
14.06758,5.72525,2.32587
11.72075,8.62966,2.37408
18.56033,5.86389,2.02
14.52755,1.6718,2.21676
10.67266,1.92942,2.13971
18.76783,0.89687,2.29684
13.16984,3.66976,2.05192
11.94518,7.4374,2.45434
18.02533,4.94862,2.09859
19.10276,9.65199,2.11173
18.29107,4.22051,2.44706
14.65014,8.08048,2.19633
16.69103,1.23,2.49266
10.16565,0.01348,2.27554
13.63434,5.53496,2.39907
14.73042,0.62227,2.14681
11.58436,2.19197,2.42406
18.45149,6.45888,2.09788
14.42628,0.95359,2.36641
19.20572,8.58519,2.29623
10.72479,0.02116,2.09367
13.03442,2.16932,2.36056
17.74752,6.73003,2.29695
10.46643,1.37867,2.15259
17.03652,6.47425,2.47268
19.61986,3.43491,2.25779
14.47167,1.92831,2.11826
14.8497,3.95005,2.40149
12.13892,1.78246,2.35439
18.91134,1.04168,2.20741
11.39409,6.76103,2.30336
18.48296,6.09384,2.14522
16.0275,6.50769,2.24737
11.76022,8.20956,2.31909
15.48567,2.19301,2.48242
11.04054,4.8966,2.10355
15.95165,8.27381,2.25976
15.74625,0.091,2.17275
14.24214,3.40341,2.23001
12.3087,2.62764,2.04049
19.63038,9.83169,2.03882
11.03297,9.18463,2.36291
13.0726,4.88075,2.0224
17.87582,8.33596,2.24108
17.13586,9.01112,2.24517
14.08036,3.25699,2.17941
14.26455,6.40989,2.44698
10.87328,7.27283,2.22254
12.12096,3.4877,2.48262
17.9993,8.00204,2.4476
16.02104,1.96013,2.3816
18.01499,6.83156,2.47292
16.34914,7.37667,2.39909
15.8047,9.17065,2.36183
12.4968,3.57573,2.04703
10.55413,2.5021,2.39168
18.91359,9.77305,2.3742
13.63633,8.82939,2.10945
13.12133,7.51748,2.17191
19.853,5.97397,2.20293
12.01793,4.55885,2.46722
11.99505,9.95497,2.1959
14.08294,2.72382,2.05466
18.25,0.15625,2.08675
10.59129,5.45808,2.28996
11.48498,6.97913,2.45305
10.81044,9.77689,2.09846
16.74638,3.53E-04,2.4039
11.27207,0.94942,2.19915
18.94647,3.79553,2.28901
10.33116,9.35632,2.14869
16.52398,7.99722,2.12261
18.50631,4.28728,2.44089
11.68447,6.73021,2.4411
10.29053,9.65795,2.33956
12.61324,5.62667,2.25592
17.97115,0.81828,2.42286
11.08927,8.61562,2.05207
11.99089,1.91112,2.24422
12.57271,3.10153,2.17529
15.26765,3.0615,2.32049
10.45326,1.65066,2.03599
14.77518,5.50476,2.01656
10.02036,1.44821,2.0141
19.60235,3.07126,2.13183
19.02547,5.49763,2.3709
11.98344,1.97237,2.32375
16.20432,8.3849,2.0657
18.28989,3.1482,2.34533
17.70224,8.91688,2.43473
14.55639,8.40789,2.47947
13.00854,3.22032,2.34447
12.18462,8.05022,2.39259
19.8296,3.6921,2.14475
19.00223,4.75186,2.2968
13.28996,1.0946,2.05151
15.27543,5.64373,2.07137
12.08701,4.25715,2.49479
17.49302,5.46707,2.92247
13.1367,2.49199,2.71097
15.43993,4.61772,2.63598
10.48406,0.99164,2.7595
19.07901,0.66645,2.84955
13.85471,1.42655,2.98763
11.97964,5.90261,2.84215
14.39273,4.38857,2.89369
16.46672,1.8003,2.61546
15.27022,1.02682,2.61547
18.50458,4.88146,2.87093
15.40201,3.78233,2.98551
17.18087,0.46128,2.68467
19.37383,6.95345,2.86576
12.79138,2.42118,2.53796
14.51672,6.99364,2.67118
12.64134,6.59705,2.98236
13.37755,4.1983,2.95071
14.54694,2.27298,2.91612
11.83966,2.0504,2.80966
13.20612,0.43489,2.79316
18.44013,4.76368,2.5012
18.9098,1.48086,2.61752
14.29329,1.72598,2.78043
13.98035,3.37901,2.80411
15.47952,9.71403,2.57376
11.22313,6.44202,2.94855
13.16426,6.83727,2.54312
11.77941,1.98849,2.72311
10.2769,0.15376,2.71762
13.90556,2.02699,2.88427
13.8827,3.23438,2.8446
12.22006,9.32455,2.63782
18.0835,6.86864,2.56029
14.83164,0.80414,2.77714
13.96721,0.86374,2.76792
